TransactionID,Date,Product_Name,Category,Supplier,Units_Ordered,Units_Received,Units_Sold,Stock_On_Hand,Lead_Time_Days,Stockout_Flag,Region
SCL01390,03/05/2024,Indomie Noodles,Noodles,Pembe Flour,194,172,168,15,18,Yes,Eastleigh
SCL01391,17/09/2024,Eggs Tray 30,Eggs,Bidco Africa,309,296,52,289,21,No,Eastleigh
SCL01392,19/07/2024,Unga Jogoo 2kg,Flour,KFC Supply,297,294,207,134,3,No,Karen
SCL01393,07/06/2024,Bread 400g,Bakery,KFC Supply,142,122,65,120,3,No,Thika Road
SCL01394,16/05/2024,Rice 2kg,Grain,Twiga Foods,425,394,337,104,10,No,Thika Road
SCL01395,10/11/2024,Indomie Noodles,Noodles,Unga Group,344,317,96,304,18,No,Eastleigh
SCL01396,23/12/2024,Unga Jogoo 2kg,Flour,KFC Supply,147,146,98,86,13,No,Ngong Road
SCL01397,01/07/2024,Brookside Milk 500ml,Dairy,KFC Supply,179,163,137,112,9,No,Thika Road
SCL01398,26/06/2023,Bread 400g,Bakery,Pembe Flour,286,274,221,140,3,No,Karen
SCL01399,22/10/2023,Indomie Noodles,Noodles,Unga Group,274,248,52,251,15,No,Ngong Road
SCL01400,02/12/2023,Indomie Noodles,Noodles,Brookside Dairy,382,356,45,382,18,No,Mombasa Road
SCL01401,26/04/2024,Cooking Oil 2L,Oil,KFC Supply,180,177,126,147,21,No,Thika Road
SCL01402,20/10/2023,Colgate 100g,Personal Care,KWAL,194,191,102,99,5,No,Ngong Road
SCL01403,12/02/2023,Bread 400g,Bakery,Bakeries Ltd,174,167,129,125,20,No,Karen
SCL01404,20/03/2023,Unga Jogoo 2kg,Flour,Pembe Flour,425,406,148,269,3,No,Eastleigh
SCL01405,20/01/2024,Tomatoes 1kg,Produce,Bidco Africa,226,218,46,241,21,No,Mombasa Road
SCL01406,10/02/2023,Cooking Oil 2L,Oil,Brookside Dairy,139,135,73,151,7,No,Eastleigh
SCL01407,07/09/2023,Tomatoes 1kg,Produce,Pembe Flour,101,89,60,33,14,No,Eastleigh
SCL01408,16/06/2024,Eggs Tray 30,Eggs,KFC Supply,99,98,57,82,8,No,Ngong Road
SCL01409,23/04/2024,Rice 2kg,Grain,KFC Supply,224,192,128,91,6,No,Thika Road
SCL01410,19/05/2023,Rice 2kg,Grain,Chandaria Industries,355,331,282,50,10,No,Kiambu
SCL01411,29/04/2023,Colgate 100g,Personal Care,Bakeries Ltd,125,114,30,160,12,No,Karen
SCL01412,25/06/2023,Unga Jogoo 2kg,Flour,Brookside Dairy,386,332,259,94,17,No,Ngong Road
SCL01413,09/08/2023,Bread 400g,Bakery,Chandaria Industries,140,125,32,144,21,No,Mombasa Road
SCL01414,21/05/2023,Omo 1kg,Detergent,KWAL,89,79,48,73,21,No,Ngong Road
SCL01415,14/06/2023,Cooking Oil 2L,Oil,KFC Supply,445,396,285,189,17,No,Thika Road
SCL01416,07/11/2023,Cooking Oil 2L,Oil,Chandaria Industries,164,147,65,129,3,No,Mombasa Road
SCL01417,30/12/2024,Cooking Oil 2L,Oil,Bakeries Ltd,401,387,117,331,9,No,Eastleigh
SCL01418,25/02/2024,Indomie Noodles,Noodles,Brookside Dairy,147,141,61,99,7,No,Thika Road
SCL01419,12/05/2023,Tomatoes 1kg,Produce,KWAL,424,387,258,152,19,No,Westlands
SCL01420,25/04/2024,Sugar 2kg,Grocery,Unga Group,70,63,40,51,7,No,Thika Road
SCL01421,08/07/2024,Ketepa Tea 100bags,Tea,Brookside Dairy,367,345,211,147,12,No,Ngong Road
SCL01422,06/10/2023,Omo 1kg,Detergent,Chandaria Industries,271,234,136,105,4,No,Westlands
SCL01423,23/07/2024,Brookside Milk 500ml,Dairy,Export Trading Group,101,100,93,24,4,Yes,Kiambu
SCL01424,23/03/2023,Tomatoes 1kg,Produce,Unga Group,435,378,135,331,2,No,Karen
SCL01425,25/08/2023,Colgate 100g,Personal Care,Twiga Foods,404,384,195,216,21,No,Thika Road
SCL01426,19/04/2024,Omo 1kg,Detergent,KFC Supply,493,471,390,93,2,No,Mombasa Road
SCL01427,26/02/2023,Indomie Noodles,Noodles,Bakeries Ltd,292,292,269,105,18,No,Thika Road
SCL01428,30/11/2024,Colgate 100g,Personal Care,Brookside Dairy,398,392,76,335,19,No,Karen
SCL01429,16/11/2023,Rice 2kg,Grain,Pembe Flour,389,352,150,221,6,No,Westlands
SCL01430,28/05/2023,Indomie Noodles,Noodles,Bakeries Ltd,344,293,236,154,8,No,Thika Road
SCL01431,27/11/2024,Omo 1kg,Detergent,Export Trading Group,143,127,51,96,18,No,Thika Road
SCL01432,09/07/2023,Indomie Noodles,Noodles,KWAL,349,342,218,222,10,No,Thika Road
SCL01433,13/06/2024,Ketepa Tea 100bags,Tea,Export Trading Group,372,358,86,318,17,No,Eastleigh
SCL01434,12/12/2023,Unga Jogoo 2kg,Flour,Pembe Flour,268,237,169,136,13,No,Karen
SCL01435,30/10/2024,Chicken 1kg,Meat,Pembe Flour,82,76,52,70,12,No,Westlands
SCL01436,13/04/2024,Rice 2kg,Grain,Pembe Flour,488,470,117,402,19,No,Eastleigh
SCL01437,01/03/2023,Rice 2kg,Grain,Brookside Dairy,420,409,45,383,19,No,Westlands
SCL01438,27/05/2024,Omo 1kg,Detergent,Twiga Foods,305,281,69,290,9,No,Eastleigh
SCL01439,20/03/2024,Pampers Size 4,Baby,Brookside Dairy,288,278,127,165,5,No,Eastleigh
SCL01440,04/09/2024,Bread 400g,Bakery,KFC Supply,161,141,34,162,18,No,Thika Road
SCL01441,11/11/2023,Ketepa Tea 100bags,Tea,Pembe Flour,363,320,298,33,12,No,Eastleigh
SCL01442,04/05/2024,Cooking Oil 2L,Oil,KFC Supply,136,131,41,139,5,No,Karen
SCL01443,06/03/2023,Cooking Oil 2L,Oil,Bidco Africa,223,198,67,168,11,No,Mombasa Road
SCL01444,22/05/2023,Brookside Milk 500ml,Dairy,Bidco Africa,469,455,319,150,18,No,Ngong Road
SCL01445,30/11/2023,Omo 1kg,Detergent,Unga Group,383,364,85,324,8,No,Mombasa Road
SCL01446,14/03/2023,Cooking Oil 2L,Oil,Chandaria Industries,393,368,315,92,17,No,Kiambu
SCL01447,17/04/2023,Chicken 1kg,Meat,KFC Supply,237,206,138,145,19,No,Karen
SCL01448,11/02/2023,Rice 2kg,Grain,Brookside Dairy,434,389,370,36,17,No,Karen
SCL01449,12/10/2023,Potatoes 2kg,Produce,Twiga Foods,386,359,231,190,6,No,Thika Road
SCL01450,10/07/2024,Chicken 1kg,Meat,Bidco Africa,86,79,77,40,10,No,Kiambu
SCL01451,22/10/2024,Colgate 100g,Personal Care,Pembe Flour,205,192,144,125,10,No,Thika Road
SCL01452,03/01/2024,Cooking Oil 2L,Oil,Twiga Foods,467,399,260,231,6,No,Eastleigh
SCL01453,20/02/2024,Brookside Milk 500ml,Dairy,Export Trading Group,216,208,34,271,17,No,Karen
SCL01454,27/05/2024,Brookside Milk 500ml,Dairy,Chandaria Industries,269,247,30,226,11,No,Westlands
SCL01455,06/02/2024,Ketepa Tea 100bags,Tea,Chandaria Industries,299,283,104,266,9,No,Eastleigh
SCL01456,23/08/2024,Chicken 1kg,Meat,Unga Group,92,83,77,17,12,Yes,Thika Road
SCL01457,27/12/2024,Omo 1kg,Detergent,Chandaria Industries,196,167,74,190,5,No,Westlands
SCL01458,08/02/2024,Tomatoes 1kg,Produce,Bidco Africa,194,183,130,72,21,No,Mombasa Road
SCL01459,29/08/2024,Ketepa Tea 100bags,Tea,Chandaria Industries,296,272,61,256,20,No,Eastleigh
SCL01460,28/10/2023,Sugar 2kg,Grocery,Chandaria Industries,171,164,30,218,8,No,Eastleigh
SCL01461,01/05/2023,Potatoes 2kg,Produce,Bidco Africa,164,152,30,169,7,No,Eastleigh
SCL01462,04/07/2023,Tomatoes 1kg,Produce,KWAL,271,242,45,221,16,No,Ngong Road
SCL01463,27/02/2023,Sugar 2kg,Grocery,KWAL,262,251,36,265,6,No,Eastleigh
SCL01464,16/01/2023,Chicken 1kg,Meat,Chandaria Industries,294,277,188,142,16,No,Ngong Road
SCL01465,19/11/2024,Indomie Noodles,Noodles,Pembe Flour,159,142,133,15,16,Yes,Ngong Road
SCL01466,25/10/2024,Brookside Milk 500ml,Dairy,KWAL,321,316,281,86,11,No,Eastleigh
SCL01467,10/01/2024,Bread 400g,Bakery,Export Trading Group,460,438,286,206,16,No,Thika Road
SCL01468,03/07/2023,Chicken 1kg,Meat,Export Trading Group,54,48,44,67,10,No,Ngong Road
SCL01469,30/03/2023,Cooking Oil 2L,Oil,Bidco Africa,96,85,56,76,7,No,Kiambu
SCL01470,06/11/2023,Indomie Noodles,Noodles,Unga Group,236,223,172,149,5,No,Eastleigh
SCL01471,09/06/2024,Unga Jogoo 2kg,Flour,Twiga Foods,160,154,39,162,9,No,Eastleigh
SCL01472,15/03/2024,Potatoes 2kg,Produce,Export Trading Group,310,302,91,286,18,No,Westlands
SCL01473,17/11/2023,Tomatoes 1kg,Produce,Export Trading Group,291,276,57,238,9,No,Mombasa Road
SCL01474,30/08/2023,Indomie Noodles,Noodles,Bidco Africa,431,395,75,381,9,No,Ngong Road
SCL01475,30/03/2024,Colgate 100g,Personal Care,Export Trading Group,329,291,31,342,6,No,Thika Road
SCL01476,11/02/2023,Ketepa Tea 100bags,Tea,KWAL,369,341,236,136,18,No,Ngong Road
SCL01477,05/11/2023,Sugar 2kg,Grocery,KFC Supply,57,57,38,72,20,No,Westlands
SCL01478,28/07/2023,Cooking Oil 2L,Oil,Chandaria Industries,59,52,37,86,6,No,Westlands
SCL01479,20/08/2023,Pampers Size 4,Baby,Unga Group,189,176,98,146,7,No,Karen
SCL01480,03/03/2024,Unga Jogoo 2kg,Flour,Unga Group,187,186,142,78,13,No,Karen
SCL01481,19/12/2023,Cooking Oil 2L,Oil,KFC Supply,119,112,103,98,4,No,Karen
SCL01482,29/12/2023,Ketepa Tea 100bags,Tea,Brookside Dairy,238,207,62,238,10,No,Mombasa Road
SCL01483,05/10/2024,Colgate 100g,Personal Care,Bidco Africa,95,92,60,125,10,No,Westlands
SCL01484,15/03/2023,Pampers Size 4,Baby,Unga Group,428,382,178,262,5,No,Westlands
SCL01485,09/10/2023,Indomie Noodles,Noodles,Bidco Africa,57,56,51,88,8,No,Thika Road
SCL01486,05/04/2023,Omo 1kg,Detergent,Export Trading Group,180,168,68,190,14,No,Westlands
SCL01487,05/01/2024,Unga Jogoo 2kg,Flour,Pembe Flour,480,429,341,101,9,No,Mombasa Road
SCL01488,01/05/2024,Unga Jogoo 2kg,Flour,Chandaria Industries,70,69,34,102,11,No,Mombasa Road
SCL01489,25/10/2024,Pampers Size 4,Baby,Export Trading Group,78,77,40,50,6,No,Eastleigh
SCL01490,07/03/2023,Bread 400g,Bakery,Twiga Foods,140,128,42,173,2,No,Ngong Road
SCL01491,14/06/2024,Bread 400g,Bakery,Export Trading Group,253,243,156,126,8,No,Mombasa Road
SCL01492,10/12/2023,Rice 2kg,Grain,Unga Group,467,453,268,204,12,No,Thika Road
SCL01493,27/01/2024,Rice 2kg,Grain,Bakeries Ltd,402,370,144,279,6,No,Eastleigh
SCL01494,23/11/2024,Rice 2kg,Grain,Export Trading Group,396,388,255,146,7,No,Kiambu
SCL01495,17/05/2024,Colgate 100g,Personal Care,Brookside Dairy,112,104,78,116,14,No,Westlands
SCL01496,18/06/2023,Tomatoes 1kg,Produce,Brookside Dairy,470,406,65,406,16,No,Thika Road
SCL01497,31/12/2023,Rice 2kg,Grain,Brookside Dairy,438,406,385,76,16,No,Eastleigh
SCL01498,21/06/2023,Cooking Oil 2L,Oil,KWAL,98,93,79,59,18,No,Thika Road
SCL01499,09/05/2023,Brookside Milk 500ml,Dairy,Pembe Flour,96,93,38,134,11,No,Karen
SCL01500,05/08/2023,Indomie Noodles,Noodles,Bidco Africa,347,306,54,341,7,No,Kiambu
SCL01501,10/02/2024,Rice 2kg,Grain,Twiga Foods,62,53,47,103,16,No,Karen
SCL01502,29/11/2024,Rice 2kg,Grain,Chandaria Industries,55,49,30,104,19,No,Karen
SCL01503,27/03/2024,Bread 400g,Bakery,Bidco Africa,348,323,148,206,6,No,Karen
SCL01504,05/05/2023,Chicken 1kg,Meat,Unga Group,297,295,104,270,11,No,Thika Road
SCL01505,12/07/2023,Eggs Tray 30,Eggs,Brookside Dairy,255,244,86,198,5,No,Eastleigh
SCL01506,11/02/2023,Chicken 1kg,Meat,Bakeries Ltd,391,352,207,190,16,No,Westlands
SCL01507,27/08/2023,Eggs Tray 30,Eggs,KFC Supply,79,71,61,19,21,Yes,Kiambu
SCL01508,11/07/2024,Ketepa Tea 100bags,Tea,Bakeries Ltd,213,210,198,105,10,No,Karen
SCL01509,22/12/2023,Bread 400g,Bakery,Bakeries Ltd,314,273,263,57,10,No,Karen
SCL01510,29/12/2023,Tomatoes 1kg,Produce,KFC Supply,145,126,102,42,5,No,Karen
SCL01511,10/11/2023,Sugar 2kg,Grocery,Twiga Foods,228,213,55,232,16,No,Karen
SCL01512,28/04/2024,Omo 1kg,Detergent,Bakeries Ltd,278,252,86,226,10,No,Westlands
SCL01513,25/07/2024,Ketepa Tea 100bags,Tea,Export Trading Group,245,242,236,103,9,No,Thika Road
SCL01514,12/04/2023,Pampers Size 4,Baby,Chandaria Industries,91,80,64,46,10,No,Eastleigh
SCL01515,10/02/2023,Unga Jogoo 2kg,Flour,KFC Supply,67,67,50,56,21,No,Karen
SCL01516,25/09/2023,Sugar 2kg,Grocery,KWAL,190,187,35,189,13,No,Ngong Road
SCL01517,15/06/2023,Ketepa Tea 100bags,Tea,Unga Group,422,368,232,190,11,No,Thika Road
SCL01518,25/03/2023,Sugar 2kg,Grocery,Export Trading Group,472,429,260,183,13,No,Thika Road
SCL01519,12/07/2023,Omo 1kg,Detergent,KFC Supply,57,57,44,28,6,Yes,Kiambu
SCL01520,03/04/2023,Bread 400g,Bakery,Chandaria Industries,217,194,77,210,19,No,Ngong Road
SCL01521,27/05/2023,Rice 2kg,Grain,Pembe Flour,221,195,97,186,17,No,Thika Road
SCL01522,10/08/2023,Unga Jogoo 2kg,Flour,KFC Supply,361,332,202,161,19,No,Mombasa Road
SCL01523,12/07/2024,Eggs Tray 30,Eggs,KFC Supply,108,100,48,135,19,No,Westlands
SCL01524,29/12/2024,Sugar 2kg,Grocery,Bidco Africa,387,348,35,377,7,No,Kiambu
SCL01525,30/11/2023,Eggs Tray 30,Eggs,KFC Supply,253,252,214,131,15,No,Karen
SCL01526,30/01/2024,Tomatoes 1kg,Produce,Pembe Flour,215,208,109,177,19,No,Mombasa Road
SCL01527,16/05/2023,Chicken 1kg,Meat,Pembe Flour,249,221,99,138,7,No,Karen
SCL01528,28/10/2023,Potatoes 2kg,Produce,Twiga Foods,416,411,376,50,18,No,Karen
SCL01529,13/12/2023,Potatoes 2kg,Produce,KWAL,196,195,69,176,15,No,Westlands
SCL01530,05/11/2023,Colgate 100g,Personal Care,Chandaria Industries,161,138,90,101,18,No,Ngong Road
SCL01531,31/07/2023,Sugar 2kg,Grocery,KWAL,315,282,201,154,8,No,Thika Road
SCL01532,16/10/2024,Unga Jogoo 2kg,Flour,Twiga Foods,154,148,82,117,4,No,Ngong Road
SCL01533,05/06/2024,Ketepa Tea 100bags,Tea,Bidco Africa,248,242,92,156,2,No,Ngong Road
SCL01534,22/06/2024,Rice 2kg,Grain,Brookside Dairy,125,117,59,138,14,No,Eastleigh
SCL01535,18/12/2024,Cooking Oil 2L,Oil,Bakeries Ltd,391,338,270,73,7,No,Kiambu
SCL01536,22/01/2024,Pampers Size 4,Baby,Pembe Flour,132,128,78,148,14,No,Ngong Road
SCL01537,27/04/2023,Pampers Size 4,Baby,Brookside Dairy,77,74,49,49,12,No,Kiambu
SCL01538,15/05/2023,Ketepa Tea 100bags,Tea,Chandaria Industries,161,157,133,94,4,No,Kiambu
SCL01539,04/11/2024,Colgate 100g,Personal Care,Twiga Foods,110,103,96,91,19,No,Karen
SCL01540,05/08/2023,Tomatoes 1kg,Produce,Export Trading Group,155,142,37,130,21,No,Mombasa Road
SCL01541,01/03/2023,Tomatoes 1kg,Produce,KWAL,178,161,34,145,11,No,Kiambu
SCL01542,16/12/2023,Rice 2kg,Grain,Pembe Flour,172,170,140,38,17,No,Thika Road
SCL01543,16/03/2023,Brookside Milk 500ml,Dairy,Unga Group,148,132,98,131,18,No,Ngong Road
SCL01544,20/03/2024,Bread 400g,Bakery,Pembe Flour,253,249,166,85,2,No,Kiambu
SCL01545,26/04/2023,Omo 1kg,Detergent,Twiga Foods,157,147,48,199,10,No,Eastleigh
SCL01546,28/07/2024,Ketepa Tea 100bags,Tea,Bakeries Ltd,84,73,65,39,10,No,Karen
SCL01547,17/11/2024,Cooking Oil 2L,Oil,Export Trading Group,435,399,214,234,19,No,Thika Road
SCL01548,11/05/2024,Cooking Oil 2L,Oil,KWAL,408,388,80,402,20,No,Kiambu
SCL01549,18/07/2024,Ketepa Tea 100bags,Tea,KFC Supply,198,198,72,177,6,No,Westlands
SCL01550,26/11/2023,Brookside Milk 500ml,Dairy,Pembe Flour,162,146,139,21,20,Yes,Mombasa Road
SCL01551,05/08/2024,Indomie Noodles,Noodles,Unga Group,277,236,198,67,5,No,Thika Road
SCL01552,10/03/2023,Omo 1kg,Detergent,Export Trading Group,181,155,66,153,20,No,Karen
SCL01553,09/01/2024,Indomie Noodles,Noodles,Export Trading Group,424,379,312,108,17,No,Westlands
SCL01554,26/02/2023,Colgate 100g,Personal Care,Bakeries Ltd,372,368,36,393,18,No,Kiambu
SCL01555,31/12/2024,Unga Jogoo 2kg,Flour,Bidco Africa,338,336,177,197,15,No,Mombasa Road
SCL01556,09/09/2024,Unga Jogoo 2kg,Flour,KFC Supply,221,190,109,113,17,No,Mombasa Road
SCL01557,22/08/2023,Eggs Tray 30,Eggs,Bakeries Ltd,372,332,118,292,2,No,Westlands
SCL01558,07/09/2023,Cooking Oil 2L,Oil,Export Trading Group,141,134,126,83,18,No,Eastleigh
SCL01559,05/10/2024,Sugar 2kg,Grocery,Pembe Flour,180,162,145,103,11,No,Eastleigh
SCL01560,30/03/2023,Unga Jogoo 2kg,Flour,Chandaria Industries,161,143,117,99,20,No,Thika Road
SCL01561,22/07/2024,Bread 400g,Bakery,Pembe Flour,103,98,61,55,7,No,Kiambu
SCL01562,23/03/2023,Unga Jogoo 2kg,Flour,Bakeries Ltd,223,193,190,78,9,No,Mombasa Road
SCL01563,21/12/2024,Omo 1kg,Detergent,Export Trading Group,443,434,275,237,13,No,Thika Road
SCL01564,28/05/2023,Ketepa Tea 100bags,Tea,Pembe Flour,239,230,99,187,5,No,Thika Road
SCL01565,17/03/2024,Indomie Noodles,Noodles,Brookside Dairy,369,333,167,199,8,No,Westlands
SCL01566,28/03/2024,Tomatoes 1kg,Produce,KFC Supply,368,357,335,76,9,No,Mombasa Road
SCL01567,08/01/2024,Tomatoes 1kg,Produce,Unga Group,93,85,44,108,18,No,Ngong Road
SCL01568,08/09/2024,Rice 2kg,Grain,KWAL,140,126,101,48,11,No,Ngong Road
SCL01569,02/10/2024,Cooking Oil 2L,Oil,Bakeries Ltd,338,333,315,55,18,No,Kiambu
SCL01570,13/12/2024,Brookside Milk 500ml,Dairy,KFC Supply,308,270,85,229,14,No,Mombasa Road
SCL01571,26/01/2024,Unga Jogoo 2kg,Flour,Unga Group,115,106,59,71,12,No,Kiambu
SCL01572,06/11/2024,Rice 2kg,Grain,Twiga Foods,312,271,212,112,17,No,Karen
SCL01573,28/11/2024,Colgate 100g,Personal Care,Bidco Africa,285,283,161,222,21,No,Thika Road
SCL01574,18/06/2023,Unga Jogoo 2kg,Flour,Chandaria Industries,357,319,142,241,12,No,Karen
SCL01575,31/01/2024,Tomatoes 1kg,Produce,Bakeries Ltd,463,442,243,249,18,No,Karen
SCL01576,12/11/2024,Pampers Size 4,Baby,KFC Supply,174,161,128,109,14,No,Eastleigh
SCL01577,30/04/2023,Brookside Milk 500ml,Dairy,Bakeries Ltd,92,88,81,40,14,No,Karen
SCL01578,24/01/2024,Eggs Tray 30,Eggs,Bakeries Ltd,376,345,265,148,19,No,Kiambu
SCL01579,05/01/2023,Chicken 1kg,Meat,Chandaria Industries,447,447,224,294,18,No,Kiambu
SCL01580,23/03/2024,Tomatoes 1kg,Produce,Brookside Dairy,94,83,41,132,15,No,Thika Road
SCL01581,25/03/2024,Potatoes 2kg,Produce,Pembe Flour,126,121,119,92,15,No,Westlands
SCL01582,31/03/2024,Pampers Size 4,Baby,Twiga Foods,51,47,31,116,16,No,Kiambu
SCL01583,18/07/2023,Brookside Milk 500ml,Dairy,KFC Supply,275,263,200,145,12,No,Eastleigh
SCL01584,27/02/2024,Unga Jogoo 2kg,Flour,Bidco Africa,245,242,168,123,12,No,Thika Road
SCL01585,24/10/2023,Ketepa Tea 100bags,Tea,Chandaria Industries,495,436,387,141,16,No,Karen
SCL01586,10/01/2024,Chicken 1kg,Meat,Brookside Dairy,267,243,236,78,20,No,Thika Road
SCL01587,10/11/2024,Chicken 1kg,Meat,Pembe Flour,102,97,76,34,5,No,Mombasa Road
SCL01588,12/11/2024,Brookside Milk 500ml,Dairy,Chandaria Industries,385,365,348,104,13,No,Kiambu
SCL01589,28/11/2023,Rice 2kg,Grain,Unga Group,337,311,243,107,20,No,Eastleigh
SCL01590,23/05/2024,Chicken 1kg,Meat,Unga Group,342,325,97,312,20,No,Karen
SCL01591,13/02/2023,Tomatoes 1kg,Produce,Bakeries Ltd,455,433,166,335,20,No,Westlands
SCL01592,26/02/2024,Pampers Size 4,Baby,Unga Group,110,109,65,104,21,No,Thika Road
SCL01593,24/10/2024,Eggs Tray 30,Eggs,Export Trading Group,65,57,46,77,15,No,Westlands
SCL01594,05/08/2024,Unga Jogoo 2kg,Flour,Pembe Flour,446,407,87,358,7,No,Thika Road
SCL01595,26/11/2024,Omo 1kg,Detergent,Brookside Dairy,425,393,335,93,18,No,Westlands
SCL01596,25/08/2023,Unga Jogoo 2kg,Flour,Export Trading Group,485,425,368,128,14,No,Ngong Road
SCL01597,05/12/2024,Eggs Tray 30,Eggs,Brookside Dairy,442,439,429,95,18,No,Westlands
SCL01598,15/06/2023,Brookside Milk 500ml,Dairy,KWAL,144,135,38,107,13,No,Thika Road
SCL01599,29/04/2023,Indomie Noodles,Noodles,Bidco Africa,176,165,110,120,11,No,Karen
SCL01600,08/06/2024,Unga Jogoo 2kg,Flour,Twiga Foods,400,366,322,139,2,No,Eastleigh
SCL01601,22/09/2024,Ketepa Tea 100bags,Tea,Bidco Africa,70,63,33,36,15,No,Westlands
SCL01602,01/05/2024,Omo 1kg,Detergent,Brookside Dairy,337,334,172,262,10,No,Ngong Road
SCL01603,05/04/2024,Eggs Tray 30,Eggs,Bidco Africa,250,226,58,259,3,No,Karen
SCL01604,06/02/2023,Brookside Milk 500ml,Dairy,Bakeries Ltd,348,338,91,295,12,No,Eastleigh
SCL01605,13/02/2023,Tomatoes 1kg,Produce,Bakeries Ltd,365,326,212,204,16,No,Kiambu
SCL01606,20/02/2023,Eggs Tray 30,Eggs,Export Trading Group,291,260,128,173,2,No,Karen
SCL01607,19/01/2024,Rice 2kg,Grain,Unga Group,193,184,166,46,19,No,Thika Road
SCL01608,02/11/2023,Tomatoes 1kg,Produce,Chandaria Industries,70,61,36,77,12,No,Thika Road
SCL01609,18/08/2024,Chicken 1kg,Meat,Bidco Africa,240,226,162,97,7,No,Ngong Road
SCL01610,07/06/2023,Ketepa Tea 100bags,Tea,Brookside Dairy,430,418,301,129,14,No,Eastleigh
SCL01611,31/10/2024,Potatoes 2kg,Produce,Pembe Flour,128,120,79,92,4,No,Eastleigh
SCL01612,07/07/2024,Colgate 100g,Personal Care,Export Trading Group,334,319,167,155,18,No,Mombasa Road
SCL01613,22/12/2023,Brookside Milk 500ml,Dairy,KFC Supply,325,289,103,197,20,No,Westlands
SCL01614,30/06/2023,Tomatoes 1kg,Produce,Export Trading Group,311,279,90,211,7,No,Mombasa Road
SCL01615,23/06/2024,Bread 400g,Bakery,Unga Group,67,57,36,100,10,No,Thika Road
SCL01616,15/05/2023,Sugar 2kg,Grocery,Bidco Africa,195,183,145,93,8,No,Westlands
SCL01617,24/04/2024,Eggs Tray 30,Eggs,Brookside Dairy,327,311,158,200,14,No,Thika Road
SCL01618,20/09/2023,Indomie Noodles,Noodles,Bidco Africa,451,417,319,148,15,No,Kiambu
SCL01619,19/06/2024,Rice 2kg,Grain,Brookside Dairy,207,186,81,196,21,No,Thika Road
SCL01620,03/11/2023,Ketepa Tea 100bags,Tea,Brookside Dairy,245,235,223,104,17,No,Ngong Road
SCL01621,31/01/2023,Brookside Milk 500ml,Dairy,Brookside Dairy,500,453,223,269,7,No,Mombasa Road
SCL01622,24/08/2024,Cooking Oil 2L,Oil,Twiga Foods,76,66,56,46,18,No,Thika Road
SCL01623,15/12/2024,Pampers Size 4,Baby,Unga Group,264,259,246,34,6,No,Mombasa Road
SCL01624,01/03/2023,Rice 2kg,Grain,Twiga Foods,372,318,209,137,11,No,Karen
SCL01625,25/07/2024,Brookside Milk 500ml,Dairy,Unga Group,65,63,47,17,11,Yes,Thika Road
SCL01626,05/06/2023,Ketepa Tea 100bags,Tea,Bidco Africa,422,387,258,178,21,No,Eastleigh
SCL01627,05/10/2023,Indomie Noodles,Noodles,Bakeries Ltd,373,369,350,95,4,No,Mombasa Road
SCL01628,17/11/2024,Ketepa Tea 100bags,Tea,Twiga Foods,298,293,176,178,19,No,Westlands
SCL01629,27/08/2023,Ketepa Tea 100bags,Tea,Unga Group,95,89,30,100,5,No,Ngong Road
SCL01630,07/01/2024,Unga Jogoo 2kg,Flour,Bidco Africa,366,363,42,362,6,No,Ngong Road
SCL01631,01/07/2024,Colgate 100g,Personal Care,Unga Group,341,339,299,64,16,No,Thika Road
SCL01632,31/12/2023,Unga Jogoo 2kg,Flour,KWAL,434,417,176,318,14,No,Thika Road
SCL01633,24/07/2023,Bread 400g,Bakery,Pembe Flour,442,407,289,207,7,No,Eastleigh
SCL01634,09/07/2023,Indomie Noodles,Noodles,Brookside Dairy,59,53,38,23,4,Yes,Thika Road
SCL01635,31/10/2024,Bread 400g,Bakery,Bidco Africa,401,385,229,192,10,No,Ngong Road
SCL01636,05/08/2023,Omo 1kg,Detergent,KWAL,191,191,187,69,15,No,Mombasa Road
SCL01637,18/03/2024,Rice 2kg,Grain,Pembe Flour,338,328,59,273,9,No,Eastleigh
SCL01638,24/02/2024,Colgate 100g,Personal Care,Chandaria Industries,63,59,51,71,13,No,Mombasa Road
SCL01639,30/01/2024,Potatoes 2kg,Produce,Brookside Dairy,473,414,400,102,11,No,Westlands
SCL01640,03/07/2023,Sugar 2kg,Grocery,Brookside Dairy,440,410,295,188,16,No,Mombasa Road
SCL01641,08/01/2024,Rice 2kg,Grain,Unga Group,352,350,244,118,11,No,Thika Road
SCL01642,29/01/2024,Unga Jogoo 2kg,Flour,Twiga Foods,147,128,66,96,3,No,Thika Road
SCL01643,08/05/2024,Omo 1kg,Detergent,KWAL,94,91,63,28,10,Yes,Westlands
SCL01644,27/04/2023,Tomatoes 1kg,Produce,Pembe Flour,319,314,95,238,10,No,Kiambu
SCL01645,19/09/2023,Sugar 2kg,Grocery,KFC Supply,166,142,127,114,10,No,Kiambu
SCL01646,07/07/2023,Ketepa Tea 100bags,Tea,KFC Supply,138,137,111,44,7,No,Eastleigh
SCL01647,20/08/2023,Indomie Noodles,Noodles,Bakeries Ltd,68,60,36,118,3,No,Westlands
SCL01648,31/03/2023,Bread 400g,Bakery,Twiga Foods,295,264,152,181,12,No,Thika Road
SCL01649,20/01/2023,Colgate 100g,Personal Care,Unga Group,309,286,193,101,12,No,Thika Road
